urllength,isdomainip,tldlength,noofsubdomain,noofdigits,noofspecialcharacters,ishttps,label
35,0,2,1,2,5,0,0
34,0,2,0,7,4,0,0
41,0,2,0,1,7,1,0
50,0,3,0,2,7,1,0
40,0,3,0,1,7,1,0
43,0,3,0,3,7,1,0
52,0,5,0,0,5,1,0
63,0,3,0,6,8,1,0
69,0,2,0,0,10,1,0
78,0,2,0,1,10,1,0
55,0,2,0,0,8,1,0
44,0,7,1,1,6,1,0
69,0,5,0,0,6,1,0
95,0,3,0,5,12,1,0
69,0,3,0,0,9,0,0
54,0,2,1,6,7,1,0
26,0,2,0,0,5,1,0
66,0,2,0,6,10,1,0
38,0,4,0,0,6,1,0
73,0,8,0,0,11,1,0
48,0,2,0,4,6,1,0
66,0,3,0,6,9,1,0
50,0,3,0,5,8,1,0
46,0,3,0,3,6,1,0
104,0,7,1,32,9,1,0
41,0,3,1,10,5,1,0
69,0,3,0,4,7,1,0
47,0,7,1,0,7,1,0
45,0,12,0,0,6,1,0
59,0,2,0,9,7,1,0
36,0,8,0,0,5,0,0
42,0,3,1,0,5,1,0
39,0,2,0,1,5,1,0
38,0,9,0,0,5,1,0
47,0,2,0,1,5,1,0
33,0,3,0,4,4,1,0
92,0,3,0,0,10,1,0
53,0,3,0,2,20,1,0
26,0,3,0,7,2,1,0
115,0,2,0,8,10,1,0
31,0,2,2,0,4,0,0
94,0,2,0,0,8,1,0
100,0,3,0,5,13,1,0
37,0,3,1,1,8,0,0
45,0,6,1,0,7,1,0
65,0,5,0,0,6,1,0
93,0,2,0,3,8,1,0
48,0,3,1,2,8,1,0
21,0,2,0,0,2,0,0
43,0,3,0,1,6,0,0
22,0,2,0,3,3,1,0
58,0,4,1,3,6,1,0
60,0,2,1,1,9,1,0
82,0,5,1,2,45,1,0
51,0,2,1,8,7,0,0
95,0,7,0,0,12,1,0
109,0,2,1,1,14,1,0
81,0,3,0,4,12,1,0
45,0,4,0,4,6,1,0
56,0,6,0,0,5,1,0
45,0,3,0,3,4,1,0
44,0,11,0,0,6,1,0
50,0,2,1,0,22,1,0
40,0,1,0,1,6,1,0
48,0,12,0,0,6,1,0
44,0,2,1,2,6,1,0
38,0,4,1,0,7,1,0
108,0,7,1,34,11,1,0
59,0,3,0,1,8,1,0
46,0,3,0,2,4,1,0
77,0,3,0,7,11,1,0
19,0,2,0,2,2,0,0
50,0,9,0,0,7,1,0
60,0,3,0,4,5,1,0
70,0,9,0,0,8,1,0
70,0,2,2,0,7,1,0
60,0,5,0,2,8,1,0
53,0,2,1,12,8,1,0
46,0,9,0,0,6,1,0
73,0,3,0,6,10,1,0
58,0,2,0,18,8,1,0
34,0,1,0,1,7,1,0
117,0,3,0,1,18,1,0
61,0,2,0,2,10,1,0
60,0,2,0,4,9,1,0
28,0,8,0,1,3,1,0
103,0,2,1,29,15,1,0
64,0,2,0,4,5,1,0
103,0,2,0,0,11,1,0
62,0,6,0,0,7,1,0
48,0,3,1,0,6,1,0
65,0,8,2,5,10,1,0
54,0,4,1,0,6,1,0
77,0,2,0,0,7,1,0
66,0,7,0,0,9,1,0
95,0,3,1,6,14,1,0
53,0,3,0,7,6,1,0
53,0,7,0,3,9,1,0
54,0,2,0,3,6,1,0
71,0,8,0,5,9,1,0
39,0,6,0,3,4,1,0
44,0,1,1,0,7,1,0
58,0,6,0,0,9,1,0
30,0,2,0,0,6,1,0
108,0,3,0,8,17,1,0
145,0,3,0,10,17,1,0
117,0,3,0,3,17,1,0
104,0,2,0,17,11,1,0
22,0,4,0,0,3,0,0
85,0,2,0,2,10,1,0
123,0,3,0,0,18,1,0
93,0,2,2,13,13,1,0
87,0,2,0,0,8,1,0
32,0,11,0,0,4,1,0
55,0,5,0,0,7,1,0
62,0,2,1,0,5,1,0
112,0,2,0,0,14,1,0
76,0,2,0,0,10,1,0
30,0,10,0,3,3,1,0
55,0,3,0,6,9,1,0
98,0,3,0,4,12,1,0
46,0,8,0,0,6,1,0
57,0,3,0,0,4,1,0
68,0,3,0,0,8,0,0
41,0,3,0,3,4,1,0
61,0,4,0,4,8,1,0
66,0,11,0,0,7,1,0
47,0,1,0,1,5,1,0
52,0,8,0,0,7,1,0
39,0,1,0,1,5,0,0
26,0,4,0,0,5,1,0
33,0,2,2,0,5,1,0
67,0,2,0,0,9,1,0
36,0,11,0,0,5,1,0
59,0,5,0,1,8,1,0
27,0,2,0,0,3,0,0
132,0,3,0,0,15,1,0
36,0,2,1,0,4,0,0
35,0,4,0,0,6,1,0
50,0,2,0,8,9,1,0
136,0,3,0,47,9,1,0
45,0,2,0,2,8,1,0
61,0,3,0,10,7,1,0
79,0,3,1,9,10,1,0
48,0,3,0,5,5,1,0
123,0,3,0,0,14,1,0
66,1,0,2,10,9,1,0
81,0,2,1,8,12,1,0
74,0,2,1,11,12,1,0
59,0,3,0,6,7,1,0
49,0,8,1,0,7,1,0
104,0,3,1,29,9,1,0
60,0,2,0,0,4,1,0
122,0,1,0,0,18,0,0
82,0,3,0,8,12,0,0
40,0,2,0,2,6,1,0
60,0,6,0,0,8,1,0
69,0,3,0,0,11,1,0
49,0,10,1,1,8,1,0
107,0,3,0,4,16,1,0
49,0,10,0,1,5,1,0
128,0,2,1,2,20,1,0
69,0,3,0,0,8,0,0
56,0,3,1,23,8,1,0
53,0,10,0,0,5,1,0
48,0,4,1,0,5,1,0
65,0,2,2,8,33,1,0
75,0,3,0,0,13,0,0
67,0,3,0,1,10,1,0
67,0,3,0,0,11,1,0
40,0,3,1,9,4,1,0
55,0,6,1,3,8,1,0
52,0,3,1,0,4,0,0
89,0,2,0,4,11,1,0
105,0,3,0,0,14,1,0
68,0,2,1,1,8,1,0
67,0,6,0,0,7,1,0
52,0,2,1,3,6,1,0
48,0,8,0,0,4,1,0
46,0,3,0,7,5,1,0
45,0,4,0,1,5,1,0
61,0,6,0,0,9,1,0
103,0,3,1,32,12,1,0
29,0,3,0,0,6,1,0
46,0,4,0,0,8,1,0
45,0,3,0,5,6,1,0
26,0,3,0,5,3,0,0
112,0,2,1,0,12,1,0
84,0,2,1,0,13,1,0
32,0,2,1,0,6,1,0
56,0,3,1,0,8,1,0
27,0,2,1,0,4,0,0
92,0,3,1,0,10,1,0
31,0,2,1,1,4,1,0
48,0,2,0,0,4,0,0
53,0,6,0,0,6,0,0
55,0,3,0,5,8,1,0
148,0,5,0,0,22,1,0
50,0,3,0,1,5,1,0
41,0,3,0,2,6,1,0
55,0,6,1,2,8,1,0
35,0,3,1,2,5,1,0
57,0,3,1,1,5,0,0
95,0,10,0,0,15,1,0
116,0,2,0,1,13,1,0
57,0,10,0,0,7,1,0
106,0,3,0,8,17,1,0
71,0,7,0,0,11,1,0
73,0,2,1,0,12,1,0
24,0,2,1,0,4,0,0
81,0,2,1,0,10,1,0
66,0,7,0,0,7,1,0
61,0,6,0,0,7,1,0
56,0,2,0,0,9,1,0
81,0,7,0,6,13,1,0
112,0,3,0,0,14,1,0
58,0,2,1,0,9,1,0
27,0,7,0,1,3,1,0
43,0,3,1,0,5,0,0
108,0,3,0,5,14,0,0
46,0,3,0,2,8,1,0
82,0,1,0,1,9,1,0
91,0,3,0,6,11,1,0
43,0,2,1,2,9,1,0
103,0,3,0,0,14,1,0
49,0,6,1,2,7,1,0
50,0,5,0,4,7,1,0
52,0,2,1,0,8,0,0
41,0,3,0,4,4,1,0
33,0,3,1,0,6,1,0
45,0,3,0,2,8,1,0
31,0,2,0,2,4,1,0
113,0,3,0,0,15,1,0
37,0,2,0,5,3,1,0
88,0,3,1,1,15,1,0
55,0,6,0,0,5,1,0
36,0,2,1,3,6,1,0
34,0,3,0,0,2,0,0
59,0,2,0,2,7,1,0
121,0,2,1,2,18,0,0
62,0,3,1,0,5,1,0
99,0,3,0,8,17,0,0
52,0,2,0,5,6,1,0
76,0,5,0,0,11,1,0
77,0,3,0,0,7,1,0
104,0,3,1,48,7,1,0
45,0,2,0,0,4,0,0
38,0,4,1,0,4,0,0
54,0,3,1,2,7,1,0
49,0,3,0,1,6,1,0
53,0,2,1,0,4,1,0
46,0,3,0,5,8,1,0
72,0,7,0,0,9,1,0
72,0,3,0,1,9,1,0
135,0,3,1,45,10,1,0
141,0,2,1,38,12,1,0
58,0,3,0,1,7,0,0
39,0,2,0,0,7,0,0
55,0,3,0,2,7,1,0
33,0,1,1,0,6,1,0
108,0,2,0,3,17,1,0
22,0,3,0,0,2,0,0
64,0,3,0,0,4,1,0
39,0,2,1,0,6,0,0
53,0,3,1,0,6,1,0
89,0,3,0,0,8,1,0
94,0,3,1,33,8,1,0
54,0,2,1,0,7,0,0
46,0,10,0,0,4,0,0
142,0,3,0,0,20,1,0
69,0,5,0,0,10,1,0
45,0,3,1,0,4,0,0
41,0,2,0,8,5,1,0
34,0,3,0,4,3,1,0
47,0,8,1,0,7,1,0
63,0,3,0,1,7,0,0
61,0,2,0,4,11,1,0
59,0,3,0,3,8,1,0
66,0,2,1,4,12,1,0
51,0,3,0,1,7,1,0
60,0,7,1,0,7,1,0
38,0,2,2,0,5,1,0
87,0,2,2,0,13,1,0
38,0,4,0,1,4,1,0
58,0,3,0,2,7,1,0
51,0,2,1,13,5,1,0
102,0,3,0,0,11,1,0
47,0,3,1,6,8,1,0
74,0,2,1,0,11,1,0
76,0,2,1,0,10,1,0
62,0,3,1,9,8,1,0
79,0,2,0,4,11,1,0
38,0,2,0,4,4,1,0
30,0,3,0,8,2,1,0
71,0,1,2,3,6,1,0
83,0,3,0,0,12,1,0
58,0,3,0,5,7,1,0
80,0,3,0,0,4,1,0
33,0,4,0,1,4,1,0
58,0,5,0,0,8,1,0
73,0,2,0,11,11,1,0
71,0,3,0,0,10,1,0
116,0,3,0,8,15,1,0
77,0,2,0,2,9,1,0
61,0,2,2,21,8,0,0
66,0,9,0,0,7,1,0
80,0,2,0,0,8,1,0
40,0,9,0,0,5,1,0
45,0,4,0,0,7,1,0
85,0,3,0,8,11,1,0
31,0,1,0,2,4,1,0
65,0,9,0,0,6,1,0
57,0,2,0,7,7,1,0
29,0,2,0,2,4,1,0
56,0,3,0,3,6,1,0
56,0,3,0,8,10,1,0
55,0,5,1,0,8,1,0
78,0,3,0,2,10,1,0
33,0,5,0,1,4,1,0
62,0,4,0,0,9,1,0
28,0,3,1,0,3,0,0
48,0,4,0,0,6,0,0
53,0,7,0,0,5,1,0
24,0,4,0,0,4,1,0
66,0,2,0,0,14,1,0
40,0,1,1,0,8,1,0
122,0,3,0,0,15,1,0
75,0,4,0,0,9,1,0
32,0,2,0,0,3,0,0
73,0,7,0,2,8,1,0
51,0,5,0,0,5,1,0
79,0,2,1,0,10,1,0
70,0,3,1,6,11,0,0
106,0,7,1,29,10,1,0
48,0,4,1,0,7,1,0
95,0,2,0,1,13,1,0
88,0,2,0,1,11,1,0
44,0,14,0,1,4,1,0
45,0,3,0,0,3,0,0
109,0,3,0,0,13,1,0
79,0,3,1,0,12,1,0
31,0,1,2,2,5,1,0
38,0,2,1,8,5,1,0
93,0,3,0,4,17,1,0
75,0,3,0,4,9,1,0
81,0,5,1,4,12,1,0
90,0,3,0,1,15,1,0
39,0,2,0,0,7,1,0
75,0,3,0,9,46,1,0
34,0,3,1,0,4,0,0
71,0,8,0,0,9,1,0
35,0,2,1,0,16,1,0
82,0,2,0,0,13,1,0
59,0,3,0,1,9,1,0
81,0,3,0,8,12,1,0
23,0,2,1,0,4,0,0
51,0,6,0,3,7,1,0
27,0,1,1,0,6,1,0
46,0,5,2,0,7,1,0
43,0,3,0,2,6,0,0
41,0,8,0,0,6,0,0
58,0,4,0,1,7,1,0
85,0,2,1,0,11,1,0
66,0,8,0,0,7,1,0
31,0,3,0,4,3,1,0
54,0,2,0,0,6,0,0
26,0,4,1,0,5,1,0
74,0,2,0,3,8,1,0
118,0,3,0,0,17,1,0
61,0,3,1,0,9,1,0
60,0,3,0,0,3,1,0
92,0,9,0,14,11,1,0
62,0,3,0,1,6,1,0
65,0,1,1,1,9,1,0
60,0,2,2,5,8,1,0
32,0,4,1,0,5,0,0
27,0,6,0,1,3,1,0
222,0,2,0,0,38,1,0
47,0,4,1,0,8,1,0
93,0,3,0,4,13,1,0
78,0,3,0,0,10,1,0
99,0,3,0,0,13,1,0
103,0,2,0,0,17,1,0
36,0,6,1,0,6,0,0
79,0,4,0,6,13,1,0
64,0,10,1,0,8,1,0
104,0,3,0,8,17,0,0
54,0,2,1,1,9,1,0
131,0,2,0,4,18,1,0
27,0,4,0,0,4,0,0
40,0,11,0,0,5,1,0
53,0,3,0,8,9,0,0
60,0,2,0,2,8,1,0
118,0,2,0,5,15,1,0
30,0,12,0,1,3,1,0
82,0,6,0,0,12,1,0
54,0,3,0,5,7,1,0
95,0,3,0,3,12,1,0
51,0,6,0,0,7,1,0
43,0,3,1,0,6,1,0
69,0,2,0,0,11,1,0
26,0,3,0,4,3,0,0
108,0,3,0,5,19,1,0
59,0,2,0,1,10,1,0
57,0,5,1,0,7,1,0
91,0,2,0,0,8,1,0
38,0,6,1,0,6,1,0
26,0,2,1,1,3,0,0
45,0,5,0,0,5,1,0
44,0,7,0,1,6,1,0
81,0,2,1,3,44,1,0
42,0,2,1,0,8,1,0
30,0,1,0,1,3,1,0
47,0,3,0,3,6,1,0
94,0,2,0,3,13,1,0
54,0,9,0,0,5,1,0
76,0,3,0,8,12,1,0
109,0,7,1,35,9,1,0
58,0,6,1,3,10,1,0
95,0,7,1,31,7,1,0
48,0,2,0,2,6,1,0
40,0,3,0,3,7,1,0
101,0,3,0,8,17,0,0
58,0,3,1,0,4,1,0
80,0,3,0,8,8,1,0
121,0,3,0,7,18,1,0
74,0,2,1,0,9,1,0
69,0,3,0,0,5,1,0
61,0,3,0,1,7,1,0
91,0,3,0,0,11,1,0
35,0,5,0,1,4,1,0
73,0,3,0,20,9,1,0
55,0,2,1,2,8,1,0
137,0,2,0,0,17,1,0
52,0,2,0,12,8,1,0
46,0,2,1,0,5,0,0
46,0,2,1,2,6,1,0
43,0,2,0,2,8,1,0
120,0,3,0,10,20,1,0
59,0,5,0,0,9,1,0
66,0,5,0,0,8,1,0
53,0,5,0,1,6,1,0
60,0,2,1,2,8,1,0
39,0,2,1,0,7,1,0
46,0,3,1,0,4,0,0
32,0,3,1,0,3,0,0
56,0,9,0,4,6,1,0
54,0,1,0,0,8,1,0
85,0,3,1,0,10,0,0
52,0,2,0,3,10,1,0
66,0,7,0,0,10,1,0
39,0,4,0,1,4,1,0
64,0,8,1,2,10,1,0
119,0,3,0,0,21,1,0
66,0,5,0,0,6,1,0
61,0,3,0,0,4,1,0
97,0,3,0,0,8,1,0
69,0,2,0,6,11,1,0
43,0,3,0,0,19,1,0
58,0,3,0,1,7,1,0
77,0,2,0,0,8,1,0
55,0,2,0,1,7,1,0
59,0,2,0,19,4,1,0
28,0,6,1,0,5,1,0
92,0,3,0,0,9,1,0
70,0,3,1,23,8,1,0
55,0,2,1,2,9,1,0
31,0,3,0,1,3,1,0
42,0,5,1,0,6,1,0
172,0,2,0,2,22,1,0
57,0,2,0,0,9,1,0
32,0,2,0,1,5,1,0
102,0,3,1,30,9,1,0
24,0,3,0,7,2,0,0
35,0,3,0,0,6,0,0
47,0,3,1,5,5,0,0
60,0,3,0,5,9,1,0
39,0,1,0,0,6,1,0
71,0,2,1,0,49,1,0
44,0,1,1,0,8,1,0
22,0,1,0,1,4,1,0
44,0,4,0,2,6,1,0
108,0,1,2,6,13,1,0
49,0,3,0,1,7,1,0
50,0,5,1,0,7,1,0
42,0,7,0,2,6,1,0
126,0,3,0,7,21,1,0
84,0,3,0,9,14,0,0
43,0,3,0,0,3,0,0
63,0,6,1,0,7,1,0
52,0,1,0,2,7,1,0
71,0,3,0,0,11,1,0
42,0,2,0,1,6,1,0
96,0,3,0,3,13,1,0
38,0,1,1,1,5,1,0
54,0,3,0,18,7,1,0
84,0,2,1,0,11,1,0
55,0,4,0,0,7,1,0
70,0,1,0,1,11,0,0
28,0,3,0,0,3,0,0
16,0,2,0,0,2,0,0
97,0,3,0,1,13,1,0
46,0,2,0,6,6,1,0
73,0,3,1,21,7,1,0
62,0,3,0,2,9,1,0
33,0,5,1,0,6,1,0
42,0,2,1,14,4,1,0
32,0,1,0,0,6,1,0
40,0,2,0,0,5,0,0
120,0,3,0,0,16,1,0
48,0,3,0,3,8,1,0
47,0,7,0,0,5,1,0
138,0,2,0,0,18,1,0
100,0,3,0,0,14,1,0
87,0,10,0,0,10,1,0
55,0,5,0,0,6,1,0
37,0,3,0,4,5,1,0
43,0,3,0,1,7,1,0
38,0,1,0,1,4,1,0
107,0,3,0,0,11,1,0
45,0,2,1,0,6,0,0
82,0,8,0,0,10,1,0
62,0,3,0,1,8,1,0
60,0,2,0,8,8,1,0
60,0,8,0,0,5,1,0
33,0,6,0,2,4,1,0
68,0,9,1,0,9,1,0
74,0,2,0,4,15,1,0
53,0,2,0,0,6,0,0
39,0,2,1,3,5,1,0
68,0,3,0,8,11,1,0
76,0,2,0,5,9,1,0
120,0,2,1,6,16,1,0
42,0,2,1,0,6,0,0
53,0,4,1,0,8,1,0
77,0,3,0,11,13,1,0
39,0,3,0,4,4,1,0
42,0,1,0,1,3,1,0
61,0,2,1,4,8,1,0
41,0,14,0,0,4,1,0
55,0,5,0,8,9,1,0
41,0,2,1,8,7,1,0
82,0,3,0,0,10,1,0
44,0,4,1,0,7,1,0
53,0,5,1,0,7,1,0
59,0,11,0,0,7,1,0
82,0,2,0,7,10,1,0
63,0,12,1,0,9,1,0
27,0,3,0,0,5,1,0
61,0,3,0,7,6,1,0
37,0,3,0,3,5,1,0
100,0,2,0,20,18,0,0
77,0,2,1,0,8,1,0
120,0,3,1,7,12,1,0
50,0,3,0,0,4,0,0
35,0,2,0,0,3,0,0
54,0,8,0,0,7,1,0
25,0,3,0,4,4,1,0
100,0,7,1,31,8,1,0
34,0,2,2,0,7,1,0
105,0,2,1,0,19,1,0
36,0,3,0,1,5,0,0
66,0,2,2,3,10,1,0
87,0,2,0,0,12,1,0
82,0,3,1,4,12,1,0
73,0,3,0,6,11,1,0
26,0,3,0,3,3,1,0
123,0,3,0,42,8,1,0
31,0,2,2,0,5,1,0
83,0,2,0,2,12,1,0
42,0,6,0,0,5,0,0
30,0,1,2,2,5,1,0
50,0,3,2,1,4,1,0
58,0,2,1,17,11,1,0
59,0,2,1,0,21,1,0
47,0,2,0,7,7,1,0
48,0,2,1,1,7,1,0
47,0,13,0,3,6,1,0
124,0,3,0,6,24,1,0
51,0,4,1,0,8,1,0
119,0,3,0,0,13,1,0
68,0,2,0,4,9,1,0
57,0,3,0,2,10,1,0
81,0,2,0,3,12,0,0
38,0,3,0,0,4,0,0
38,0,3,1,5,4,0,0
52,0,8,1,6,8,1,0
16,0,3,0,0,2,0,0
48,0,2,0,5,5,1,0
88,0,2,0,1,12,1,0
48,0,2,0,2,7,1,0
34,0,2,1,5,4,0,0
51,0,5,0,0,6,1,0
39,0,3,0,2,4,1,0
37,0,3,0,1,5,1,0
76,0,2,1,6,11,0,0
19,0,3,0,1,3,1,0
43,0,5,1,0,7,1,0
99,0,2,0,0,15,1,0
108,0,2,1,4,17,1,0
52,0,2,0,3,9,1,0
54,0,11,0,0,6,1,0
49,0,2,0,1,8,1,0
75,0,3,0,6,11,1,0
46,0,3,0,0,6,0,0
48,0,3,0,6,8,1,0
59,0,2,1,2,8,1,0
72,0,3,0,17,5,1,0
57,0,6,0,0,7,1,0
85,0,2,0,0,12,1,0
72,0,2,0,0,7,0,0
50,0,2,2,2,8,1,0
51,0,2,1,0,6,0,0
33,0,3,0,0,6,0,0
37,0,3,0,2,5,1,0
46,0,2,1,8,7,1,0
86,0,2,0,0,9,1,0
48,0,6,0,0,6,1,0
90,0,2,1,16,39,1,0
49,0,4,0,2,8,1,0
39,0,2,0,2,3,1,0
100,0,2,1,4,16,1,0
128,0,3,0,0,16,1,0
36,0,3,0,3,4,0,0
36,0,4,0,1,5,1,0
82,0,3,0,4,9,1,0
76,0,5,0,0,7,1,0
60,0,3,0,5,8,1,0
125,0,2,0,9,18,1,0
47,0,3,0,4,5,1,0
39,0,4,0,2,4,1,0
53,0,3,0,1,7,1,0
48,0,2,1,0,9,1,0
29,0,2,0,1,5,1,0
54,0,3,0,2,5,1,0
129,0,2,0,24,17,1,0
99,0,2,0,0,10,1,0
69,0,10,0,0,10,1,0
185,0,6,0,2,29,1,0
79,0,3,0,1,12,1,0
40,0,2,1,1,7,1,0
52,0,3,0,10,5,1,0
27,0,3,0,9,2,1,0
41,0,7,0,0,6,1,0
26,0,3,0,0,2,0,0
86,0,2,0,10,13,1,0
51,0,3,0,3,7,1,0
37,0,3,0,0,7,1,0
75,0,8,1,0,39,1,0
44,0,3,0,0,3,0,0
115,0,3,0,5,19,1,0
39,0,1,1,0,7,1,0
46,0,6,0,0,5,1,0
55,0,2,0,3,8,1,0
63,0,3,0,2,10,1,0
26,0,4,0,0,4,0,0
48,0,3,0,3,6,1,0
51,0,9,0,0,5,1,0
55,0,3,1,0,5,1,0
74,0,3,0,3,7,1,0
56,0,4,1,0,8,1,0
73,0,1,1,1,12,1,0
58,0,2,1,0,8,0,0
87,0,1,1,4,15,0,0
59,0,9,0,0,7,1,0
57,0,3,0,6,8,1,0
21,0,2,0,3,2,0,0
94,0,3,0,8,14,0,0
78,0,2,0,0,12,1,0
73,0,3,0,6,8,0,0
124,0,3,2,19,12,1,0
59,0,2,0,0,14,1,0
95,0,2,0,4,9,0,0
92,0,3,0,10,12,0,0
90,0,3,0,5,13,1,0
44,0,8,0,1,6,1,0
58,0,3,0,1,8,1,0
70,0,5,0,0,8,1,0
61,0,1,0,2,6,1,0
125,0,2,0,0,21,1,0
86,0,3,0,5,13,1,0
119,0,2,1,0,17,1,0
72,0,2,2,0,8,1,0
56,0,4,0,6,5,1,0
58,0,3,0,0,39,1,0
109,0,3,0,6,16,1,0
74,0,2,0,5,43,1,0
71,0,8,0,0,10,1,0
69,0,3,0,1,12,1,0
71,0,2,0,4,11,1,0
99,0,3,0,8,16,1,0
39,0,2,0,2,5,1,0
63,0,6,0,0,10,1,0
85,0,1,0,0,14,1,0
50,0,2,1,0,6,0,0
97,0,4,0,5,12,1,0
46,0,2,0,4,6,1,0
66,0,2,1,0,10,1,0
37,0,2,2,0,5,0,0
54,0,3,0,1,7,1,0
55,0,3,0,4,4,1,0
87,0,3,0,26,7,1,0
50,0,3,1,0,8,1,0
84,0,3,0,0,14,1,0
65,0,2,1,7,28,1,0
39,0,2,0,6,5,1,0
68,0,3,1,0,6,0,0
103,0,2,1,2,16,0,0
77,0,2,0,6,12,1,0
73,0,3,0,4,12,1,0
144,0,2,0,6,22,1,0
49,0,6,0,0,6,1,0
168,0,2,0,12,22,1,0
55,0,3,0,0,7,0,0
100,0,3,0,4,12,1,0
96,0,3,1,16,12,1,0
38,0,9,0,1,3,1,0
59,0,2,0,6,8,0,0
59,0,3,0,3,7,1,0
55,0,11,0,0,5,1,0
101,0,3,0,0,6,1,0
104,0,3,0,6,12,0,0
59,0,3,1,2,6,1,0
82,0,3,0,0,13,1,0
76,0,2,0,7,8,1,0
65,0,2,0,4,7,1,0
60,0,4,1,0,9,0,0
34,0,3,1,3,3,1,0
37,0,8,0,0,6,1,0
49,0,2,1,2,6,1,0
22,0,1,1,2,4,1,0
100,0,3,0,5,11,1,0
36,0,2,1,0,7,1,0
61,0,3,0,2,10,1,0
45,0,1,2,2,6,1,0
53,0,2,2,2,7,1,0
93,0,3,1,31,7,1,0
27,0,3,0,3,3,0,0
36,0,2,0,4,4,1,0
97,0,2,0,15,15,1,0
37,0,6,1,3,3,1,0
32,0,3,0,3,4,1,0
45,0,1,0,2,7,1,0
78,0,2,1,6,9,1,0
116,0,3,0,0,18,1,0
50,0,3,0,10,6,1,0
80,0,3,0,2,10,1,0
46,0,2,1,13,8,1,0
83,0,3,0,17,17,1,0
57,0,3,0,5,5,1,0
32,0,4,1,0,5,1,0
62,0,2,1,0,6,1,0
27,0,1,2,2,5,1,0
40,0,8,1,0,5,1,0
56,0,3,1,0,4,0,0
22,0,2,1,1,4,1,0
48,0,8,1,0,7,0,0
50,0,7,1,0,8,1,0
64,0,3,1,0,6,1,0
46,0,10,0,1,5,1,0
41,0,9,1,0,6,1,0
92,0,2,0,0,11,0,0
49,0,4,1,0,8,1,0
37,0,2,0,5,5,1,0
63,0,3,0,3,8,1,0
95,0,2,0,3,14,1,0
52,0,2,1,0,9,1,0
71,0,7,0,0,9,1,0
47,0,2,2,0,7,1,0
43,0,3,1,2,8,1,0
44,0,2,0,0,8,1,0
94,0,1,0,1,13,1,0
34,0,3,0,6,3,1,0
70,0,1,0,1,8,1,0
49,0,4,0,3,8,1,0
45,0,8,0,1,5,1,0
46,0,2,1,4,6,1,0
21,0,2,0,0,3,0,0
32,0,2,0,1,3,1,0
94,0,7,1,39,8,1,0
47,0,2,0,2,7,1,0
75,0,2,0,0,11,1,0
48,0,10,0,0,6,1,0
50,0,3,0,5,10,1,0
47,0,5,1,4,6,1,0
32,0,2,1,3,5,1,0
37,0,3,1,6,5,1,0
100,0,3,1,30,13,1,0
77,0,2,1,6,11,1,0
55,0,6,0,0,6,0,0
56,0,2,0,2,6,1,0
77,0,8,0,0,8,1,0
105,0,3,0,0,11,1,0
92,0,2,0,4,14,1,0
56,0,5,0,1,8,1,0
102,0,3,1,1,13,1,0
51,0,3,0,0,4,0,0
59,0,4,1,0,8,1,0
55,0,3,0,6,7,1,0
28,0,1,0,0,5,1,0
47,0,3,1,1,3,1,0
47,0,5,0,0,5,0,0
86,0,2,0,0,10,1,0
98,0,2,0,11,12,1,0
37,0,2,1,0,14,1,0
75,0,2,0,7,10,1,0
31,0,2,0,1,4,1,0
77,0,2,0,8,11,1,0
47,0,2,0,10,5,1,0
46,0,2,1,3,7,1,0
56,0,6,1,0,8,1,0
89,0,2,0,9,15,1,0
56,0,3,1,0,7,1,0
35,0,4,0,2,5,1,0
43,0,10,0,0,4,1,0
39,0,1,0,1,4,1,0
112,0,3,0,4,15,1,0
56,0,3,0,1,6,1,0
46,0,2,1,4,5,1,0
341,0,11,1,72,14,1,0
28,0,6,0,0,4,0,0
51,0,2,1,1,6,1,0
44,0,2,1,1,7,1,0
60,0,3,0,2,8,1,0
71,0,3,0,10,9,1,0
54,0,4,0,0,8,1,0
38,0,3,0,2,6,1,0
39,0,6,0,0,4,0,0
32,0,8,0,0,5,1,0
55,0,2,1,8,7,1,0
94,0,2,0,1,15,1,0
45,0,3,0,0,8,1,0
61,0,2,0,0,5,1,0
136,0,2,1,0,19,1,0
56,0,3,0,8,5,1,0
39,0,2,1,0,5,0,0
32,0,2,1,0,5,0,0
34,0,3,0,6,4,1,0
81,0,9,0,0,7,1,0
34,0,6,0,3,6,1,0
61,0,3,2,3,8,0,0
92,0,2,0,1,15,1,0
50,0,3,0,0,6,0,0
61,0,2,0,0,6,1,0
76,0,2,1,1,11,1,0
54,0,3,0,0,10,1,0
87,0,2,0,21,10,1,0
39,0,3,0,3,6,1,0
100,0,5,0,2,12,1,0
46,0,2,0,9,8,1,0
30,0,1,1,1,6,1,0
31,0,5,1,0,5,1,0
60,0,2,1,0,8,1,0
72,0,13,0,0,7,1,0
40,0,7,1,0,7,0,0
38,0,7,1,0,7,1,0
88,0,2,0,2,12,1,0
93,0,2,0,0,10,1,0
46,0,2,0,2,4,1,0
43,0,9,0,1,5,1,0
33,0,3,1,2,5,0,0
61,0,3,0,5,9,1,0
88,0,3,0,9,11,1,0
96,0,2,1,6,15,1,0
47,0,3,0,2,4,1,0
46,0,3,0,1,7,1,0
71,0,3,0,0,38,1,0
92,0,3,0,6,12,1,0
67,0,2,1,0,7,1,0
97,0,3,0,13,17,1,0
52,0,5,1,0,8,1,0
41,0,3,0,4,6,1,0
